START TIME:2022-08-22 22:17:10
REPEAT,TIME(sec),VOLTAGE(V),CURRENT(A)
12,2.607657e+01, 2.80000e-01, 1.59037e-09
12,2.609662e+01, 3.00000e-01, 1.72484e-09
12,2.611666e+01, 3.20000e-01, 1.93691e-09
12,2.613671e+01, 3.40000e-01, 2.13671e-09
12,2.615676e+01, 3.60000e-01, 2.34163e-09
12,2.617681e+01, 3.80000e-01, 2.54393e-09
12,2.619686e+01, 4.00000e-01, 2.79737e-09
12,2.621691e+01, 4.20000e-01, 3.03781e-09
12,2.623695e+01, 4.40000e-01, 3.30830e-09
12,2.625700e+01, 4.60000e-01, 3.57616e-09
12,2.627705e+01, 4.80000e-01, 4.12369e-09
12,2.629710e+01, 5.00000e-01, 4.65155e-09
12,2.631715e+01, 5.20000e-01, 4.95815e-09
12,2.633720e+01, 5.40000e-01, 5.31936e-09
12,2.635724e+01, 5.60000e-01, 5.77748e-09
12,2.637729e+01, 5.80000e-01, 6.23083e-09
12,2.639734e+01, 6.00000e-01, 6.71518e-09
12,2.641739e+01, 6.20000e-01, 7.15947e-09
12,2.643744e+01, 6.40000e-01, 7.49505e-09
12,2.645749e+01, 6.60000e-01, 7.80773e-09
12,2.647754e+01, 6.80000e-01, 8.36766e-09
12,2.649759e+01, 7.00000e-01, 8.91817e-09
12,2.651763e+01, 7.20000e-01, 9.37235e-09
12,2.653768e+01, 7.40000e-01, 1.01504e-08
12,2.655773e+01, 7.60000e-01, 1.10211e-08
12,2.657778e+01, 7.80000e-01, 1.15868e-08
12,2.659783e+01, 8.00000e-01, 1.23382e-08
12,2.661788e+01, 8.20000e-01, 1.33353e-08
12,2.663793e+01, 8.40000e-01, 1.41915e-08
12,2.665797e+01, 8.60000e-01, 1.53068e-08
12,2.667802e+01, 8.80000e-01, 1.64682e-08
12,2.669807e+01, 9.00000e-01, 1.76517e-08
12,2.671812e+01, 9.20000e-01, 1.86543e-08
12,2.673817e+01, 9.40000e-01, 2.11506e-08
12,2.675821e+01, 9.60000e-01, 2.37107e-08
12,2.677826e+01, 9.80000e-01, 2.33383e-08
12,2.679831e+01, 1.00000e+00, 2.51377e-08
13,2.698805e+01, -1.06000e+00, -2.42440e-08
13,2.700810e+01, -1.04000e+00, -2.23784e-08
13,2.702815e+01, -1.02000e+00, -2.15379e-08
13,2.704820e+01, -1.00000e+00, -1.96671e-08
13,2.706825e+01, -9.80000e-01, -1.79297e-08
13,2.708830e+01, -9.60000e-01, -1.80823e-08
13,2.710834e+01, -9.40000e-01, -1.62879e-08
13,2.712839e+01, -9.20000e-01, -1.64890e-08
13,2.714844e+01, -9.00000e-01, -1.53376e-08
13,2.716849e+01, -8.80000e-01, -1.41921e-08
13,2.718854e+01, -8.60000e-01, -1.32190e-08
13,2.720859e+01, -8.40000e-01, -1.27344e-08
13,2.722863e+01, -8.20000e-01, -1.23343e-08
13,2.724868e+01, -8.00000e-01, -1.14809e-08
13,2.726873e+01, -7.80000e-01, -1.10053e-08
13,2.728878e+01, -7.60000e-01, -9.93311e-09
13,2.730883e+01, -7.40000e-01, -9.31001e-09
13,2.732888e+01, -7.20000e-01, -9.08351e-09
13,2.734893e+01, -7.00000e-01, -8.03959e-09
13,2.736898e+01, -6.80000e-01, -7.84838e-09
13,2.738903e+01, -6.60000e-01, -7.21753e-09
13,2.740908e+01, -6.40000e-01, -6.52862e-09
13,2.742912e+01, -6.20000e-01, -6.22475e-09
13,2.744917e+01, -6.00000e-01, -5.88715e-09
13,2.746922e+01, -5.80000e-01, -5.68652e-09
13,2.748927e+01, -5.60000e-01, -5.18119e-09
13,2.750932e+01, -5.40000e-01, -4.78876e-09
13,2.752937e+01, -5.20000e-01, -4.45533e-09
13,2.754941e+01, -5.00000e-01, -4.10414e-09
13,2.756946e+01, -4.80000e-01, -3.84533e-09
13,2.758951e+01, -4.60000e-01, -3.56328e-09
13,2.760956e+01, -4.40000e-01, -3.34871e-09
13,2.762961e+01, -4.20000e-01, -3.21102e-09
13,2.764966e+01, -4.00000e-01, -3.03960e-09
13,2.766971e+01, -3.80000e-01, -2.62797e-09
13,2.768975e+01, -3.60000e-01, -2.30527e-09
13,2.770981e+01, -3.40000e-01, -2.09260e-09
13,2.772985e+01, -3.20000e-01, -1.91998e-09
13,2.774990e+01, -3.00000e-01, -1.82343e-09
13,2.776995e+01, -2.80000e-01, -1.70135e-09
13,2.779000e+01, -2.60000e-01, -1.62947e-09
13,2.781005e+01, -2.40000e-01, -1.41490e-09
13,2.783010e+01, -2.20000e-01, -1.25909e-09
13,2.785065e+01, -2.00000e-01, -1.15740e-09
13,2.787070e+01, -1.80000e-01, -9.96947e-10
13,2.789075e+01, -1.60000e-01, -8.66056e-10
13,2.791080e+01, -1.40000e-01, -7.43389e-10
13,2.793085e+01, -1.20000e-01, -6.36339e-10
13,2.795090e+01, -1.00000e-01, -5.33104e-10
13,2.797094e+01, -8.00000e-02, -4.34279e-10
13,2.799099e+01, -6.00000e-02, -3.26633e-10
13,2.801104e+01, -4.00000e-02, -2.29836e-10
13,2.803109e+01, -2.00000e-02, -1.36137e-10
13,2.805124e+01, 0.00000e+00, -6.50883e-11
13,2.807129e+01, 2.00000e-02, 6.06775e-11
13,2.809134e+01, 4.00000e-02, 1.63913e-10
13,2.811139e+01, 6.00000e-02, 2.67625e-10
13,2.817153e+01, 8.00000e-02, 3.71695e-10
13,2.819158e+01, 1.00000e-01, 4.72903e-10
13,2.821162e+01, 1.20000e-01, 5.78880e-10
13,2.823167e+01, 1.40000e-01, 6.90937e-10
13,2.825172e+01, 1.60000e-01, 8.47459e-10
13,2.827177e+01, 1.80000e-01, 9.69529e-10
13,2.829182e+01, 2.00000e-01, 1.08302e-09
13,2.831237e+01, 2.20000e-01, 1.20640e-09
13,2.833242e+01, 2.40000e-01, 1.35458e-09
13,2.835247e+01, 2.60000e-01, 1.50144e-09
13,2.837252e+01, 2.80000e-01, 1.64270e-09
13,2.839257e+01, 3.00000e-01, 1.87933e-09
13,2.841262e+01, 3.20000e-01, 2.13182e-09
13,2.843267e+01, 3.40000e-01, 2.21753e-09
13,2.845271e+01, 3.60000e-01, 2.34938e-09
13,2.847276e+01, 3.80000e-01, 2.63715e-09
13,2.849281e+01, 4.00000e-01, 2.87497e-09
13,2.851286e+01, 4.20000e-01, 3.01933e-09
13,2.853291e+01, 4.40000e-01, 3.23772e-09
13,2.855296e+01, 4.60000e-01, 3.55482e-09
13,2.857301e+01, 4.80000e-01, 3.73018e-09
13,2.859305e+01, 5.00000e-01, 3.98791e-09
13,2.861310e+01, 5.20000e-01, 4.31013e-09
13,2.863315e+01, 5.40000e-01, 4.68576e-09
13,2.865320e+01, 5.60000e-01, 4.92489e-09
13,2.867325e+01, 5.80000e-01, 5.46980e-09
13,2.869330e+01, 6.00000e-01, 6.07872e-09
13,2.871334e+01, 6.20000e-01, 6.47855e-09
13,2.873339e+01, 6.40000e-01, 6.72567e-09
13,2.875344e+01, 6.60000e-01, 7.16317e-09
13,2.877349e+01, 6.80000e-01, 7.79188e-09
13,2.879354e+01, 7.00000e-01, 8.95143e-09
13,2.881359e+01, 7.20000e-01, 9.69541e-09
13,2.883363e+01, 7.40000e-01, 1.05801e-08
13,2.885368e+01, 7.60000e-01, 1.15371e-08
13,2.887373e+01, 7.80000e-01, 1.27265e-08
13,2.889378e+01, 8.00000e-01, 1.26768e-08
13,2.891383e+01, 8.20000e-01, 1.28121e-08
13,2.893388e+01, 8.40000e-01, 1.43051e-08
13,2.895392e+01, 8.60000e-01, 1.55866e-08
13,2.897397e+01, 8.80000e-01, 1.58145e-08
13,2.899402e+01, 9.00000e-01, 1.69524e-08
13,2.901407e+01, 9.20000e-01, 1.79359e-08
13,2.903412e+01, 9.40000e-01, 1.99171e-08
13,2.905417e+01, 9.60000e-01, 2.10693e-08
13,2.907421e+01, 9.80000e-01, 2.31967e-08
13,2.909426e+01, 1.00000e+00, 2.50618e-08
14,2.924384e+01, -1.06000e+00, -2.72651e-08
14,2.926389e+01, -1.04000e+00, -2.23035e-08
14,2.928394e+01, -1.02000e+00, -2.06444e-08
14,2.930399e+01, -1.00000e+00, -2.15250e-08
14,2.932404e+01, -9.80000e-01, -2.01354e-08
14,2.934409e+01, -9.60000e-01, -1.82743e-08
14,2.936414e+01, -9.40000e-01, -1.74865e-08
14,2.938418e+01, -9.20000e-01, -1.58470e-08
14,2.940423e+01, -9.00000e-01, -1.50014e-08
14,2.942428e+01, -8.80000e-01, -1.42683e-08
14,2.944433e+01, -8.60000e-01, -1.38593e-08
14,2.946438e+01, -8.40000e-01, -1.27708e-08
14,2.948443e+01, -8.20000e-01, -1.21356e-08
14,2.950447e+01, -8.00000e-01, -1.18880e-08
14,2.952452e+01, -7.80000e-01, -1.10434e-08
14,2.954457e+01, -7.60000e-01, -1.02178e-08
14,2.956462e+01, -7.40000e-01, -9.75335e-09
14,2.958467e+01, -7.20000e-01, -9.20224e-09
14,2.960472e+01, -7.00000e-01, -8.70192e-09
14,2.962477e+01, -6.80000e-01, -8.29172e-09
14,2.964482e+01, -6.60000e-01, -7.88963e-09
14,2.966487e+01, -6.40000e-01, -7.77900e-09
14,2.968491e+01, -6.20000e-01, -7.65955e-09
14,2.970496e+01, -6.00000e-01, -7.38478e-09
14,2.972501e+01, -5.80000e-01, -7.53546e-09
14,2.974506e+01, -5.60000e-01, -6.61492e-09
14,2.976511e+01, -5.40000e-01, -6.04904e-09
14,2.978516e+01, -5.20000e-01, -5.62215e-09
14,2.980521e+01, -5.00000e-01, -5.12254e-09
14,2.982525e+01, -4.80000e-01, -5.19335e-09
14,2.984530e+01, -4.60000e-01, -4.69089e-09
14,2.986535e+01, -4.40000e-01, -4.47106e-09
14,2.988540e+01, -4.20000e-01, -4.03237e-09
14,2.990545e+01, -4.00000e-01, -3.88479e-09
14,2.992550e+01, -3.80000e-01, -3.61156e-09
14,2.994554e+01, -3.60000e-01, -3.31640e-09
14,2.996560e+01, -3.40000e-01, -3.14403e-09
14,2.998564e+01, -3.20000e-01, -2.78568e-09
14,3.000569e+01, -3.00000e-01, -2.52593e-09
14,3.002574e+01, -2.80000e-01, -2.34210e-09
14,3.004579e+01, -2.60000e-01, -2.15471e-09
14,3.006584e+01, -2.40000e-01, -1.98388e-09
14,3.008589e+01, -2.20000e-01, -1.70958e-09
14,3.010644e+01, -2.00000e-01, -1.50514e-09
14,3.012649e+01, -1.80000e-01, -1.38617e-09
14,3.014654e+01, -1.60000e-01, -1.26362e-09
14,3.016659e+01, -1.40000e-01, -1.04511e-09
14,3.018664e+01, -1.20000e-01, -8.66532e-10
14,3.020668e+01, -1.00000e-01, -7.08342e-10
14,3.022673e+01, -8.00000e-02, -5.69701e-10
14,3.024678e+01, -6.00000e-02, -4.00424e-10
14,3.026683e+01, -4.00000e-02, -2.83837e-10
14,3.028687e+01, -2.00000e-02, -1.68681e-10
14,3.030703e+01, 0.00000e+00, -6.55651e-11
14,3.032708e+01, 2.00000e-02, 9.58443e-11
14,3.034713e+01, 4.00000e-02, 2.10881e-10
14,3.036718e+01, 6.00000e-02, 3.35932e-10
14,3.038722e+01, 8.00000e-02, 4.84109e-10
14,3.040727e+01, 1.00000e-01, 6.01888e-10
14,3.042732e+01, 1.20000e-01, 7.25865e-10
14,3.044737e+01, 1.40000e-01, 9.32455e-10
14,3.046742e+01, 1.60000e-01, 9.97305e-10
14,3.048747e+01, 1.80000e-01, 1.15848e-09
14,3.050752e+01, 2.00000e-01, 1.33014e-09
14,3.052807e+01, 2.20000e-01, 1.52361e-09
14,3.054812e+01, 2.40000e-01, 1.93322e-09
14,3.056817e+01, 2.60000e-01, 2.16460e-09
14,3.058822e+01, 2.80000e-01, 2.27821e-09
14,3.060826e+01, 3.00000e-01, 2.53522e-09
14,3.062831e+01, 3.20000e-01, 2.72334e-09
14,3.064836e+01, 3.40000e-01, 3.08943e-09
14,3.066841e+01, 3.60000e-01, 3.13389e-09
14,3.068846e+01, 3.80000e-01, 3.52669e-09
14,3.070851e+01, 4.00000e-01, 3.64447e-09
14,3.072856e+01, 4.20000e-01, 4.00841e-09
14,3.074860e+01, 4.40000e-01, 4.31001e-09
14,3.076865e+01, 4.60000e-01, 4.35495e-09
14,3.078870e+01, 4.80000e-01, 4.60637e-09
14,3.080875e+01, 5.00000e-01, 4.71413e-09
14,3.082880e+01, 5.20000e-01, 5.19252e-09
14,3.084885e+01, 5.40000e-01, 5.67150e-09
14,3.086889e+01, 5.60000e-01, 5.84233e-09
14,3.088894e+01, 5.80000e-01, 6.15203e-09
14,3.090899e+01, 6.00000e-01, 6.82819e-09
14,3.092904e+01, 6.20000e-01, 7.23433e-09
14,3.094909e+01, 6.40000e-01, 8.00884e-09
14,3.096914e+01, 6.60000e-01, 8.47411e-09
14,3.098918e+01, 6.80000e-01, 8.49140e-09
14,3.100923e+01, 7.00000e-01, 9.30929e-09
14,3.102928e+01, 7.20000e-01, 9.56643e-09
14,3.104933e+01, 7.40000e-01, 1.03931e-08
14,3.106938e+01, 7.60000e-01, 1.13417e-08
14,3.108943e+01, 7.80000e-01, 1.18790e-08
14,3.110948e+01, 8.00000e-01, 1.24472e-08
14,3.112952e+01, 8.20000e-01, 1.35193e-08
14,3.114957e+01, 8.40000e-01, 1.44718e-08
14,3.116962e+01, 8.60000e-01, 1.50181e-08
14,3.118967e+01, 8.80000e-01, 1.65704e-08
14,3.120972e+01, 9.00000e-01, 1.73128e-08
14,3.122977e+01, 9.20000e-01, 1.81860e-08
14,3.124981e+01, 9.40000e-01, 1.94904e-08
14,3.126986e+01, 9.60000e-01, 2.06802e-08
14,3.128991e+01, 9.80000e-01, 2.22483e-08
14,3.130996e+01, 1.00000e+00, 2.43958e-08
15,3.149941e+01, -1.06000e+00, -2.48959e-08
15,3.151946e+01, -1.04000e+00, -2.22325e-08
15,3.153951e+01, -1.02000e+00, -2.11515e-08
15,3.155955e+01, -1.00000e+00, -2.04576e-08
15,3.157960e+01, -9.80000e-01, -2.05008e-08
15,3.159965e+01, -9.60000e-01, -1.94939e-08
15,3.161970e+01, -9.40000e-01, -1.80632e-08
15,3.163975e+01, -9.20000e-01, -1.72389e-08
15,3.165980e+01, -9.00000e-01, -1.56738e-08
15,3.167984e+01, -8.80000e-01, -1.51540e-08
15,3.169989e+01, -8.60000e-01, -1.36069e-08
15,3.171994e+01, -8.40000e-01, -1.28593e-08
15,3.173999e+01, -8.20000e-01, -1.22296e-08
15,3.176004e+01, -8.00000e-01, -1.13794e-08
15,3.178009e+01, -7.80000e-01, -1.11603e-08
15,3.180013e+01, -7.60000e-01, -1.09926e-08
15,3.182018e+01, -7.40000e-01, -1.03164e-08
15,3.184023e+01, -7.20000e-01, -9.61888e-09
15,3.186028e+01, -7.00000e-01, -9.40132e-09
15,3.188033e+01, -6.80000e-01, -8.92901e-09
15,3.190038e+01, -6.60000e-01, -8.63302e-09
15,3.192043e+01, -6.40000e-01, -8.09372e-09
15,3.194048e+01, -6.20000e-01, -7.53236e-09
15,3.196052e+01, -6.00000e-01, -6.83165e-09
15,3.198057e+01, -5.80000e-01, -6.37054e-09
15,3.200062e+01, -5.60000e-01, -5.78403e-09
15,3.202067e+01, -5.40000e-01, -5.39446e-09
15,3.204072e+01, -5.20000e-01, -4.81558e-09
15,3.206077e+01, -5.00000e-01, -4.65894e-09
15,3.208082e+01, -4.80000e-01, -4.29928e-09
15,3.210087e+01, -4.60000e-01, -3.80671e-09
15,3.212091e+01, -4.40000e-01, -3.51596e-09
15,3.214096e+01, -4.20000e-01, -3.36397e-09
15,3.216101e+01, -4.00000e-01, -3.18313e-09
15,3.218106e+01, -3.80000e-01, -2.97046e-09
15,3.220111e+01, -3.60000e-01, -2.60508e-09
15,3.222116e+01, -3.40000e-01, -2.39015e-09
15,3.224121e+01, -3.20000e-01, -2.21801e-09
15,3.226126e+01, -3.00000e-01, -2.00403e-09
15,3.228131e+01, -2.80000e-01, -1.82283e-09
15,3.230135e+01, -2.60000e-01, -1.57428e-09
15,3.232140e+01, -2.40000e-01, -1.42527e-09
15,3.234145e+01, -2.20000e-01, -1.27351e-09
15,3.236201e+01, -2.00000e-01, -1.17445e-09
15,3.238205e+01, -1.80000e-01, -9.95159e-10
15,3.240210e+01, -1.60000e-01, -8.91209e-10
15,3.242215e+01, -1.40000e-01, -7.50303e-10
15,3.244220e+01, -1.20000e-01, -6.43373e-10
15,3.246225e+01, -1.00000e-01, -5.34654e-10
15,3.248230e+01, -8.00000e-02, -4.40001e-10
15,3.250234e+01, -6.00000e-02, -3.27826e-10
15,3.252239e+01, -4.00000e-02, -2.38538e-10
15,3.254244e+01, -2.00000e-02, -1.47343e-10
15,3.256260e+01, 0.00000e+00, -6.27041e-11
15,3.258265e+01, 2.00000e-02, 1.02639e-10
15,3.260269e+01, 4.00000e-02, 2.29836e-10
15,3.262274e+01, 6.00000e-02, 3.47853e-10
15,3.264279e+01, 8.00000e-02, 4.30942e-10
15,3.266284e+01, 1.00000e-01, 5.79715e-10
15,3.268289e+01, 1.20000e-01, 7.09057e-10
15,3.270294e+01, 1.40000e-01, 8.88467e-10
15,3.272298e+01, 1.60000e-01, 1.02353e-09
15,3.274303e+01, 1.80000e-01, 1.16467e-09
15,3.276308e+01, 2.00000e-01, 1.42789e-09
15,3.278364e+01, 2.20000e-01, 1.59073e-09
15,3.280368e+01, 2.40000e-01, 1.76072e-09
15,3.282373e+01, 2.60000e-01, 1.89078e-09
15,3.284378e+01, 2.80000e-01, 2.15697e-09
15,3.286383e+01, 3.00000e-01, 2.38812e-09
15,3.288388e+01, 3.20000e-01, 2.60317e-09
15,3.290393e+01, 3.40000e-01, 2.86269e-09
15,3.292397e+01, 3.60000e-01, 3.00717e-09
15,3.294402e+01, 3.80000e-01, 3.11816e-09
15,3.296407e+01, 4.00000e-01, 3.38304e-09
15,3.298412e+01, 4.20000e-01, 3.49939e-09
15,3.300417e+01, 4.40000e-01, 3.66032e-09
15,3.302422e+01, 4.60000e-01, 3.98064e-09
15,3.304426e+01, 4.80000e-01, 4.40621e-09
15,3.306431e+01, 5.00000e-01, 4.83799e-09
15,3.308436e+01, 5.20000e-01, 4.93658e-09
15,3.310441e+01, 5.40000e-01, 5.09048e-09
15,3.312446e+01, 5.60000e-01, 5.58925e-09
15,3.314451e+01, 5.80000e-01, 6.21307e-09
15,3.316455e+01, 6.00000e-01, 6.25288e-09
15,3.318460e+01, 6.20000e-01, 6.68728e-09
15,3.320465e+01, 6.40000e-01, 6.91080e-09
15,3.322470e+01, 6.60000e-01, 7.54678e-09
15,3.324475e+01, 6.80000e-01, 8.26097e-09
15,3.326480e+01, 7.00000e-01, 8.63910e-09
15,3.328484e+01, 7.20000e-01, 9.84764e-09
15,3.330489e+01, 7.40000e-01, 1.05957e-08
15,3.332494e+01, 7.60000e-01, 1.16875e-08
15,3.334499e+01, 7.80000e-01, 1.15446e-08
15,3.336504e+01, 8.00000e-01, 1.17540e-08
15,3.338509e+01, 8.20000e-01, 1.24209e-08
15,3.340513e+01, 8.40000e-01, 1.28019e-08
15,3.342518e+01, 8.60000e-01, 1.35496e-08
15,3.344523e+01, 8.80000e-01, 1.48666e-08
15,3.346528e+01, 9.00000e-01, 1.60017e-08
15,3.348533e+01, 9.20000e-01, 1.84830e-08
15,3.350538e+01, 9.40000e-01, 1.96261e-08
15,3.352543e+01, 9.60000e-01, 2.08834e-08
15,3.354547e+01, 9.80000e-01, 2.24848e-08
15,3.356552e+01, 1.00000e+00, 2.37885e-08
16,3.375468e+01, -1.06000e+00, -2.17307e-08
16,3.377473e+01, -1.04000e+00, -1.87311e-08
16,3.379478e+01, -1.02000e+00, -1.79863e-08
16,3.381483e+01, -1.00000e+00, -1.62500e-08
16,3.383488e+01, -9.80000e-01, -1.59357e-08
16,3.385493e+01, -9.60000e-01, -1.55759e-08
16,3.387497e+01, -9.40000e-01, -1.42770e-08
16,3.389502e+01, -9.20000e-01, -1.41894e-08
16,3.391507e+01, -9.00000e-01, -1.32964e-08
16,3.393512e+01, -8.80000e-01, -1.28169e-08
16,3.395517e+01, -8.60000e-01, -1.19897e-08
16,3.397522e+01, -8.40000e-01, -1.14248e-08
16,3.399527e+01, -8.20000e-01, -1.05795e-08
16,3.401531e+01, -8.00000e-01, -1.02561e-08
16,3.403536e+01, -7.80000e-01, -9.48763e-09
16,3.405541e+01, -7.60000e-01, -8.86106e-09
16,3.407546e+01, -7.40000e-01, -8.60643e-09
16,3.409551e+01, -7.20000e-01, -8.06594e-09
16,3.411556e+01, -7.00000e-01, -7.55632e-09
16,3.413561e+01, -6.80000e-01, -7.04646e-09
16,3.415566e+01, -6.60000e-01, -6.75261e-09
16,3.417570e+01, -6.40000e-01, -6.59168e-09
16,3.419575e+01, -6.20000e-01, -6.16825e-09
16,3.421580e+01, -6.00000e-01, -5.74446e-09
16,3.423585e+01, -5.80000e-01, -5.57816e-09
16,3.425590e+01, -5.60000e-01, -5.16510e-09
16,3.427595e+01, -5.40000e-01, -4.88484e-09
16,3.429600e+01, -5.20000e-01, -4.61423e-09
16,3.431604e+01, -5.00000e-01, -4.43995e-09
16,3.433609e+01, -4.80000e-01, -4.15730e-09
16,3.435614e+01, -4.60000e-01, -3.96001e-09
16,3.437619e+01, -4.40000e-01, -3.74615e-09
16,3.439624e+01, -4.20000e-01, -3.49402e-09
16,3.441629e+01, -4.00000e-01, -3.23725e-09
16,3.443633e+01, -3.80000e-01, -2.98572e-09
16,3.445638e+01, -3.60000e-01, -2.75898e-09
16,3.447644e+01, -3.40000e-01, -2.62713e-09
16,3.449648e+01, -3.20000e-01, -2.37000e-09
16,3.451653e+01, -3.00000e-01, -2.22218e-09
16,3.453658e+01, -2.80000e-01, -2.06017e-09
16,3.455663e+01, -2.60000e-01, -1.86157e-09
16,3.457668e+01, -2.40000e-01, -1.69289e-09
16,3.459672e+01, -2.20000e-01, -1.52957e-09
16,3.461728e+01, -2.00000e-01, -1.42038e-09
16,3.463733e+01, -1.80000e-01, -1.26827e-09
16,3.465738e+01, -1.60000e-01, -1.11866e-09
16,3.467743e+01, -1.40000e-01, -9.73344e-10
16,3.469747e+01, -1.20000e-01, -7.52926e-10
16,3.471752e+01, -1.00000e-01, -6.03437e-10
16,3.473757e+01, -8.00000e-02, -4.88520e-10
16,3.475762e+01, -6.00000e-02, -3.75390e-10
16,3.477766e+01, -4.00000e-02, -2.61307e-10
16,3.479771e+01, -2.00000e-02, -1.54614e-10
16,3.481787e+01, 0.00000e+00, -6.33001e-11
16,3.483792e+01, 2.00000e-02, 8.02279e-11
16,3.485797e+01, 4.00000e-02, 2.02179e-10
16,3.487801e+01, 6.00000e-02, 3.15309e-10
16,3.489806e+01, 8.00000e-02, 4.45724e-10
16,3.491811e+01, 1.00000e-01, 5.70059e-10
16,3.493816e+01, 1.20000e-01, 7.04765e-10
16,3.495821e+01, 1.40000e-01, 8.52823e-10
16,3.497826e+01, 1.60000e-01, 1.01054e-09
16,3.499830e+01, 1.80000e-01, 1.16503e-09
16,3.501835e+01, 2.00000e-01, 1.34456e-09
16,3.503891e+01, 2.20000e-01, 1.55151e-09
16,3.505896e+01, 2.40000e-01, 1.73759e-09
16,3.507900e+01, 2.60000e-01, 1.90616e-09
16,3.509905e+01, 2.80000e-01, 2.15292e-09
16,3.511910e+01, 3.00000e-01, 2.28894e-09
16,3.513915e+01, 3.20000e-01, 2.52473e-09
16,3.515920e+01, 3.40000e-01, 2.84719e-09
16,3.517925e+01, 3.60000e-01, 3.01158e-09
16,3.519929e+01, 3.80000e-01, 3.09896e-09
16,3.521934e+01, 4.00000e-01, 3.46410e-09
16,3.523939e+01, 4.20000e-01, 3.75509e-09
16,3.525944e+01, 4.40000e-01, 4.12786e-09
16,3.527949e+01, 4.60000e-01, 4.62091e-09
16,3.529954e+01, 4.80000e-01, 4.95017e-09
16,3.531958e+01, 5.00000e-01, 5.95498e-09
16,3.533963e+01, 5.20000e-01, 5.94985e-09
16,3.535968e+01, 5.40000e-01, 6.83069e-09
16,3.537973e+01, 5.60000e-01, 6.50954e-09
16,3.539978e+01, 5.80000e-01, 7.35605e-09
16,3.541983e+01, 6.00000e-01, 7.84576e-09
16,3.543988e+01, 6.20000e-01, 8.06570e-09
16,3.545992e+01, 6.40000e-01, 9.10556e-09
16,3.547997e+01, 6.60000e-01, 9.78208e-09
16,3.550002e+01, 6.80000e-01, 1.05457e-08
16,3.552007e+01, 7.00000e-01, 1.13943e-08
16,3.554012e+01, 7.20000e-01, 1.14746e-08
16,3.556017e+01, 7.40000e-01, 1.31658e-08
16,3.558021e+01, 7.60000e-01, 1.31506e-08
16,3.560026e+01, 7.80000e-01, 1.42597e-08
16,3.562031e+01, 8.00000e-01, 1.48140e-08
16,3.564036e+01, 8.20000e-01, 1.55338e-08
16,3.566041e+01, 8.40000e-01, 1.69361e-08
16,3.568046e+01, 8.60000e-01, 1.88082e-08
16,3.570050e+01, 8.80000e-01, 1.98879e-08
16,3.572055e+01, 9.00000e-01, 2.16094e-08
16,3.574060e+01, 9.20000e-01, 2.35871e-08
16,3.576065e+01, 9.40000e-01, 2.63143e-08
16,3.578070e+01, 9.60000e-01, 2.83694e-08
16,3.580075e+01, 9.80000e-01, 2.98619e-08
16,3.582080e+01, 1.00000e+00, 3.23617e-08
17,3.601004e+01, -1.06000e+00, -2.40376e-08
17,3.603008e+01, -1.04000e+00, -2.13635e-08
17,3.605013e+01, -1.02000e+00, -1.98905e-08
17,3.607018e+01, -1.00000e+00, -1.85909e-08
17,3.609023e+01, -9.80000e-01, -1.62604e-08
17,3.611028e+01, -9.60000e-01, -1.56033e-08
17,3.613033e+01, -9.40000e-01, -1.53100e-08
17,3.615038e+01, -9.20000e-01, -1.59854e-08
17,3.617042e+01, -9.00000e-01, -1.53763e-08
17,3.619047e+01, -8.80000e-01, -1.49506e-08
17,3.621052e+01, -8.60000e-01, -1.43993e-08
17,3.623057e+01, -8.40000e-01, -1.37864e-08
17,3.625062e+01, -8.20000e-01, -1.28653e-08
17,3.627067e+01, -8.00000e-01, -1.22001e-08
17,3.629072e+01, -7.80000e-01, -1.20212e-08
17,3.631076e+01, -7.60000e-01, -1.11971e-08
17,3.633081e+01, -7.40000e-01, -1.07589e-08
17,3.635086e+01, -7.20000e-01, -9.99284e-09
17,3.637091e+01, -7.00000e-01, -9.62245e-09
17,3.639096e+01, -6.80000e-01, -8.86869e-09
17,3.641101e+01, -6.60000e-01, -8.66103e-09
17,3.643106e+01, -6.40000e-01, -8.01933e-09
17,3.645111e+01, -6.20000e-01, -7.28595e-09
17,3.647115e+01, -6.00000e-01, -7.07316e-09
17,3.649120e+01, -5.80000e-01, -6.57380e-09
17,3.651125e+01, -5.60000e-01, -6.02770e-09
17,3.653130e+01, -5.40000e-01, -5.54037e-09
17,3.655135e+01, -5.20000e-01, -5.38039e-09
17,3.657140e+01, -5.00000e-01, -5.21457e-09
17,3.659144e+01, -4.80000e-01, -4.56417e-09
17,3.661149e+01, -4.60000e-01, -4.36807e-09
17,3.663154e+01, -4.40000e-01, -4.08387e-09
17,3.665159e+01, -4.20000e-01, -3.81076e-09
17,3.667164e+01, -4.00000e-01, -3.76368e-09
17,3.669169e+01, -3.80000e-01, -3.61979e-09
17,3.671174e+01, -3.60000e-01, -3.16429e-09
17,3.673179e+01, -3.40000e-01, -2.24054e-09
17,3.675184e+01, -3.20000e-01, -2.27487e-09
17,3.677188e+01, -3.00000e-01, -2.00987e-09
17,3.679193e+01, -2.80000e-01, -1.81782e-09
17,3.681198e+01, -2.60000e-01, -1.73199e-09
17,3.683203e+01, -2.40000e-01, -1.62375e-09
17,3.685208e+01, -2.20000e-01, -1.37639e-09
17,3.687263e+01, -2.00000e-01, -1.20807e-09
17,3.689268e+01, -1.80000e-01, -1.13654e-09
