START TIME:2022-08-22 22:41:03
REPEAT,TIME(sec),VOLTAGE(V),CURRENT(A)
187,4.199149e+02, -2.20000e-01, -7.78675e-10
187,4.199355e+02, -2.00000e-01, -7.36952e-10
187,4.199555e+02, -1.80000e-01, -6.38723e-10
187,4.199756e+02, -1.60000e-01, -5.68151e-10
187,4.199956e+02, -1.40000e-01, -4.99010e-10
187,4.200157e+02, -1.20000e-01, -4.37617e-10
187,4.200357e+02, -1.00000e-01, -3.72171e-10
187,4.200558e+02, -8.00000e-02, -2.95877e-10
187,4.200758e+02, -6.00000e-02, -2.29716e-10
187,4.200959e+02, -4.00000e-02, -1.66297e-10
187,4.201159e+02, -2.00000e-02, -1.00613e-10
187,4.201361e+02, 0.00000e+00, -5.87702e-11
187,4.201561e+02, 2.00000e-02, 3.67165e-11
187,4.201762e+02, 4.00000e-02, 1.03235e-10
187,4.201962e+02, 6.00000e-02, 1.70588e-10
187,4.202163e+02, 8.00000e-02, 2.39253e-10
187,4.202363e+02, 1.00000e-01, 3.14593e-10
187,4.202564e+02, 1.20000e-01, 3.91126e-10
187,4.202764e+02, 1.40000e-01, 4.79102e-10
187,4.202965e+02, 1.60000e-01, 5.49316e-10
187,4.203165e+02, 1.80000e-01, 6.16431e-10
187,4.203366e+02, 2.00000e-01, 6.66857e-10
187,4.203571e+02, 2.20000e-01, 7.49469e-10
187,4.203772e+02, 2.40000e-01, 8.41737e-10
187,4.203972e+02, 2.60000e-01, 9.24587e-10
187,4.204173e+02, 2.80000e-01, 1.01638e-09
187,4.204373e+02, 3.00000e-01, 1.13857e-09
187,4.204574e+02, 3.20000e-01, 1.25182e-09
187,4.204774e+02, 3.40000e-01, 1.36304e-09
187,4.204975e+02, 3.60000e-01, 1.44303e-09
187,4.205175e+02, 3.80000e-01, 1.54209e-09
187,4.205376e+02, 4.00000e-01, 1.68812e-09
187,4.205576e+02, 4.20000e-01, 1.84166e-09
187,4.205776e+02, 4.40000e-01, 1.97518e-09
187,4.205977e+02, 4.60000e-01, 2.14064e-09
187,4.206177e+02, 4.80000e-01, 2.26176e-09
187,4.206378e+02, 5.00000e-01, 2.44486e-09
187,4.206578e+02, 5.20000e-01, 2.62523e-09
187,4.206779e+02, 5.40000e-01, 2.82884e-09
187,4.206979e+02, 5.60000e-01, 3.04627e-09
187,4.207180e+02, 5.80000e-01, 3.25298e-09
187,4.207380e+02, 6.00000e-01, 3.46494e-09
187,4.207581e+02, 6.20000e-01, 3.69608e-09
187,4.207781e+02, 6.40000e-01, 3.96407e-09
187,4.207982e+02, 6.60000e-01, 4.23002e-09
187,4.208182e+02, 6.80000e-01, 4.50468e-09
187,4.208383e+02, 7.00000e-01, 4.80270e-09
187,4.208583e+02, 7.20000e-01, 5.13852e-09
187,4.208784e+02, 7.40000e-01, 5.49531e-09
187,4.208984e+02, 7.60000e-01, 5.85818e-09
187,4.209185e+02, 7.80000e-01, 6.19173e-09
187,4.209385e+02, 8.00000e-01, 6.50764e-09
187,4.209586e+02, 8.20000e-01, 6.86252e-09
187,4.209786e+02, 8.40000e-01, 7.34472e-09
187,4.209987e+02, 8.60000e-01, 7.84302e-09
187,4.210187e+02, 8.80000e-01, 8.06308e-09
187,4.210388e+02, 9.00000e-01, 8.52323e-09
187,4.210588e+02, 9.20000e-01, 9.18281e-09
187,4.210789e+02, 9.40000e-01, 9.85467e-09
187,4.210989e+02, 9.60000e-01, 1.06291e-08
187,4.211190e+02, 9.80000e-01, 1.12473e-08
187,4.211390e+02, 1.00000e+00, 1.19640e-08
188,4.213485e+02, -1.04000e+00, -8.74090e-09
188,4.213686e+02, -1.02000e+00, -7.10678e-09
188,4.213886e+02, -1.00000e+00, -6.78575e-09
188,4.214087e+02, -9.80000e-01, -6.39975e-09
188,4.214287e+02, -9.60000e-01, -6.03747e-09
188,4.214488e+02, -9.40000e-01, -5.73230e-09
188,4.214688e+02, -9.20000e-01, -5.47898e-09
188,4.214889e+02, -9.00000e-01, -5.20122e-09
188,4.215089e+02, -8.80000e-01, -5.10788e-09
188,4.215290e+02, -8.60000e-01, -4.88818e-09
188,4.215490e+02, -8.40000e-01, -4.61280e-09
188,4.215690e+02, -8.20000e-01, -4.29559e-09
188,4.215891e+02, -8.00000e-01, -4.04608e-09
188,4.216091e+02, -7.80000e-01, -3.89218e-09
188,4.216292e+02, -7.60000e-01, -3.80850e-09
188,4.216492e+02, -7.40000e-01, -3.59058e-09
188,4.216693e+02, -7.20000e-01, -3.42298e-09
188,4.216893e+02, -7.00000e-01, -3.22831e-09
188,4.217094e+02, -6.80000e-01, -3.10707e-09
188,4.217294e+02, -6.60000e-01, -2.95377e-09
188,4.217495e+02, -6.40000e-01, -2.80285e-09
188,4.217695e+02, -6.20000e-01, -2.67768e-09
188,4.217896e+02, -6.00000e-01, -2.54774e-09
188,4.218096e+02, -5.80000e-01, -2.48063e-09
188,4.218297e+02, -5.60000e-01, -2.33936e-09
188,4.218497e+02, -5.40000e-01, -2.22945e-09
188,4.218698e+02, -5.20000e-01, -2.14589e-09
188,4.218898e+02, -5.00000e-01, -2.01058e-09
188,4.219099e+02, -4.80000e-01, -1.91402e-09
188,4.219299e+02, -4.60000e-01, -1.79434e-09
188,4.219500e+02, -4.40000e-01, -1.72246e-09
188,4.219700e+02, -4.20000e-01, -1.56724e-09
188,4.219901e+02, -4.00000e-01, -1.50979e-09
188,4.220101e+02, -3.80000e-01, -1.40190e-09
188,4.220302e+02, -3.60000e-01, -1.34170e-09
188,4.220502e+02, -3.40000e-01, -1.28078e-09
188,4.220703e+02, -3.20000e-01, -1.17934e-09
188,4.220903e+02, -3.00000e-01, -1.09208e-09
188,4.221104e+02, -2.80000e-01, -1.00696e-09
188,4.221304e+02, -2.60000e-01, -9.17077e-10
188,4.221505e+02, -2.40000e-01, -8.47340e-10
188,4.221705e+02, -2.20000e-01, -7.61747e-10
188,4.221911e+02, -2.00000e-01, -7.17163e-10
188,4.222111e+02, -1.80000e-01, -6.17504e-10
188,4.222312e+02, -1.60000e-01, -5.44190e-10
188,4.222512e+02, -1.40000e-01, -4.79579e-10
188,4.222713e+02, -1.20000e-01, -4.11391e-10
188,4.222913e+02, -1.00000e-01, -3.53694e-10
188,4.223114e+02, -8.00000e-02, -2.85029e-10
188,4.223314e+02, -6.00000e-02, -2.23756e-10
188,4.223514e+02, -4.00000e-02, -1.59740e-10
188,4.223715e+02, -2.00000e-02, -9.66787e-11
188,4.223917e+02, 0.00000e+00, -5.29289e-11
188,4.224117e+02, 2.00000e-02, 4.00543e-11
188,4.224318e+02, 4.00000e-02, 1.07408e-10
188,4.224518e+02, 6.00000e-02, 1.73807e-10
188,4.224718e+02, 8.00000e-02, 2.35558e-10
188,4.224919e+02, 1.00000e-01, 3.05057e-10
188,4.225119e+02, 1.20000e-01, 3.68476e-10
188,4.225320e+02, 1.40000e-01, 4.35829e-10
188,4.225520e+02, 1.60000e-01, 5.01990e-10
188,4.225721e+02, 1.80000e-01, 5.80668e-10
188,4.225921e+02, 2.00000e-01, 6.61850e-10
188,4.226127e+02, 2.20000e-01, 7.61867e-10
188,4.226327e+02, 2.40000e-01, 8.39591e-10
188,4.226528e+02, 2.60000e-01, 9.32693e-10
188,4.226728e+02, 2.80000e-01, 1.03116e-09
188,4.226929e+02, 3.00000e-01, 1.10888e-09
188,4.227129e+02, 3.20000e-01, 1.21915e-09
188,4.227330e+02, 3.40000e-01, 1.32596e-09
188,4.227530e+02, 3.60000e-01, 1.45471e-09
188,4.227731e+02, 3.80000e-01, 1.58072e-09
188,4.227931e+02, 4.00000e-01, 1.67561e-09
188,4.228132e+02, 4.20000e-01, 1.78885e-09
188,4.228332e+02, 4.40000e-01, 1.93560e-09
188,4.228533e+02, 4.60000e-01, 2.05564e-09
188,4.228733e+02, 4.80000e-01, 2.22027e-09
188,4.228934e+02, 5.00000e-01, 2.38538e-09
188,4.229134e+02, 5.20000e-01, 2.57611e-09
188,4.229335e+02, 5.40000e-01, 2.74813e-09
188,4.229535e+02, 5.60000e-01, 2.96020e-09
188,4.229736e+02, 5.80000e-01, 3.17466e-09
188,4.229936e+02, 6.00000e-01, 3.37172e-09
188,4.230137e+02, 6.20000e-01, 3.55554e-09
188,4.230337e+02, 6.40000e-01, 3.74830e-09
188,4.230538e+02, 6.60000e-01, 4.01247e-09
188,4.230738e+02, 6.80000e-01, 4.30298e-09
188,4.230939e+02, 7.00000e-01, 4.58157e-09
188,4.231139e+02, 7.20000e-01, 4.84753e-09
188,4.231340e+02, 7.40000e-01, 5.19800e-09
188,4.231540e+02, 7.60000e-01, 5.49579e-09
188,4.231740e+02, 7.80000e-01, 5.75924e-09
188,4.231941e+02, 8.00000e-01, 6.14119e-09
188,4.232141e+02, 8.20000e-01, 6.46424e-09
188,4.232342e+02, 8.40000e-01, 7.05588e-09
188,4.232542e+02, 8.60000e-01, 7.44987e-09
188,4.232743e+02, 8.80000e-01, 7.92742e-09
188,4.232943e+02, 9.00000e-01, 8.57568e-09
188,4.233144e+02, 9.20000e-01, 9.22275e-09
188,4.233344e+02, 9.40000e-01, 9.86958e-09
188,4.233545e+02, 9.60000e-01, 1.05675e-08
188,4.233745e+02, 9.80000e-01, 1.12458e-08
188,4.233946e+02, 1.00000e+00, 1.20473e-08
189,4.236042e+02, -1.04000e+00, -8.84557e-09
189,4.236243e+02, -1.02000e+00, -7.31158e-09
189,4.236443e+02, -1.00000e+00, -6.95276e-09
189,4.236644e+02, -9.80000e-01, -6.62315e-09
189,4.236844e+02, -9.60000e-01, -6.20401e-09
189,4.237045e+02, -9.40000e-01, -6.00231e-09
189,4.237245e+02, -9.20000e-01, -5.73218e-09
189,4.237446e+02, -9.00000e-01, -5.48196e-09
189,4.237646e+02, -8.80000e-01, -5.18298e-09
189,4.237847e+02, -8.60000e-01, -4.98474e-09
189,4.238047e+02, -8.40000e-01, -4.70400e-09
189,4.238248e+02, -8.20000e-01, -4.42326e-09
189,4.238448e+02, -8.00000e-01, -4.17399e-09
189,4.238649e+02, -7.80000e-01, -3.98207e-09
189,4.238849e+02, -7.60000e-01, -3.81005e-09
189,4.239050e+02, -7.40000e-01, -3.60501e-09
189,4.239250e+02, -7.20000e-01, -3.42929e-09
189,4.239451e+02, -7.00000e-01, -3.23200e-09
189,4.239651e+02, -6.80000e-01, -3.10290e-09
189,4.239852e+02, -6.60000e-01, -2.99728e-09
189,4.240052e+02, -6.40000e-01, -2.83563e-09
189,4.240253e+02, -6.20000e-01, -2.68924e-09
189,4.240453e+02, -6.00000e-01, -2.60639e-09
189,4.240654e+02, -5.80000e-01, -2.50566e-09
189,4.240854e+02, -5.60000e-01, -2.41160e-09
189,4.241055e+02, -5.40000e-01, -2.28584e-09
189,4.241255e+02, -5.20000e-01, -2.18427e-09
189,4.241455e+02, -5.00000e-01, -2.08342e-09
189,4.241656e+02, -4.80000e-01, -1.95217e-09
189,4.241856e+02, -4.60000e-01, -1.85084e-09
189,4.242057e+02, -4.40000e-01, -1.73843e-09
189,4.242257e+02, -4.20000e-01, -1.62005e-09
189,4.242458e+02, -4.00000e-01, -1.49071e-09
189,4.242658e+02, -3.80000e-01, -1.41537e-09
189,4.242859e+02, -3.60000e-01, -1.31118e-09
189,4.243059e+02, -3.40000e-01, -1.24001e-09
189,4.243260e+02, -3.20000e-01, -1.17397e-09
189,4.243460e+02, -3.00000e-01, -1.10018e-09
189,4.243661e+02, -2.80000e-01, -9.92179e-10
189,4.243861e+02, -2.60000e-01, -9.26614e-10
189,4.244062e+02, -2.40000e-01, -8.67605e-10
189,4.244262e+02, -2.20000e-01, -7.86424e-10
189,4.244468e+02, -2.00000e-01, -7.37906e-10
189,4.244668e+02, -1.80000e-01, -6.33955e-10
189,4.244869e+02, -1.60000e-01, -5.67913e-10
189,4.245069e+02, -1.40000e-01, -4.98772e-10
189,4.245270e+02, -1.20000e-01, -4.26531e-10
189,4.245470e+02, -1.00000e-01, -3.60489e-10
189,4.245671e+02, -8.00000e-02, -2.93136e-10
189,4.245871e+02, -6.00000e-02, -2.31981e-10
189,4.246072e+02, -4.00000e-02, -1.72973e-10
189,4.246272e+02, -2.00000e-02, -1.07050e-10
189,4.246474e+02, 0.00000e+00, -6.40154e-11
189,4.246674e+02, 2.00000e-02, 3.11136e-11
189,4.246875e+02, 4.00000e-02, 9.41753e-11
189,4.247075e+02, 6.00000e-02, 1.62959e-10
189,4.247276e+02, 8.00000e-02, 2.35200e-10
189,4.247476e+02, 1.00000e-01, 2.97546e-10
189,4.247677e+02, 1.20000e-01, 3.69430e-10
189,4.247877e+02, 1.40000e-01, 4.50134e-10
189,4.248078e+02, 1.60000e-01, 5.24521e-10
189,4.248278e+02, 1.80000e-01, 6.07371e-10
189,4.248479e+02, 2.00000e-01, 6.87480e-10
189,4.248684e+02, 2.20000e-01, 7.64012e-10
189,4.248885e+02, 2.40000e-01, 8.50558e-10
189,4.249085e+02, 2.60000e-01, 9.54270e-10
189,4.249286e+02, 2.80000e-01, 1.06001e-09
189,4.249486e+02, 3.00000e-01, 1.16014e-09
189,4.249687e+02, 3.20000e-01, 1.26517e-09
189,4.249887e+02, 3.40000e-01, 1.38426e-09
189,4.250088e+02, 3.60000e-01, 1.42395e-09
189,4.250288e+02, 3.80000e-01, 1.52683e-09
189,4.250489e+02, 4.00000e-01, 1.63507e-09
189,4.250689e+02, 4.20000e-01, 1.76239e-09
189,4.250889e+02, 4.40000e-01, 1.90961e-09
189,4.251090e+02, 4.60000e-01, 2.06041e-09
189,4.251290e+02, 4.80000e-01, 2.19762e-09
189,4.251491e+02, 5.00000e-01, 2.34985e-09
189,4.251691e+02, 5.20000e-01, 2.52831e-09
189,4.251892e+02, 5.40000e-01, 2.68662e-09
189,4.252092e+02, 5.60000e-01, 2.90549e-09
189,4.252293e+02, 5.80000e-01, 3.10850e-09
189,4.252493e+02, 6.00000e-01, 3.27897e-09
189,4.252694e+02, 6.20000e-01, 3.50821e-09
189,4.252894e+02, 6.40000e-01, 3.72171e-09
189,4.253095e+02, 6.60000e-01, 3.92342e-09
189,4.253295e+02, 6.80000e-01, 4.13978e-09
189,4.253496e+02, 7.00000e-01, 4.41980e-09
189,4.253696e+02, 7.20000e-01, 4.70650e-09
189,4.253897e+02, 7.40000e-01, 4.97532e-09
189,4.254097e+02, 7.60000e-01, 5.26392e-09
189,4.254298e+02, 7.80000e-01, 5.58066e-09
189,4.254498e+02, 8.00000e-01, 6.01971e-09
189,4.254699e+02, 8.20000e-01, 6.40726e-09
189,4.254899e+02, 8.40000e-01, 6.77657e-09
189,4.255100e+02, 8.60000e-01, 7.36439e-09
189,4.255300e+02, 8.80000e-01, 7.78675e-09
189,4.255501e+02, 9.00000e-01, 8.37958e-09
189,4.255701e+02, 9.20000e-01, 8.88777e-09
189,4.255902e+02, 9.40000e-01, 9.46140e-09
189,4.256102e+02, 9.60000e-01, 1.01296e-08
189,4.256303e+02, 9.80000e-01, 1.06448e-08
189,4.256503e+02, 1.00000e+00, 1.13965e-08
190,4.258599e+02, -1.04000e+00, -8.96740e-09
190,4.258799e+02, -1.02000e+00, -7.37584e-09
190,4.259000e+02, -1.00000e+00, -6.78921e-09
190,4.259200e+02, -9.80000e-01, -6.25479e-09
190,4.259401e+02, -9.60000e-01, -5.94604e-09
190,4.259601e+02, -9.40000e-01, -5.73826e-09
190,4.259802e+02, -9.20000e-01, -5.42414e-09
190,4.260002e+02, -9.00000e-01, -5.10120e-09
190,4.260203e+02, -8.80000e-01, -4.86910e-09
190,4.260403e+02, -8.60000e-01, -4.65727e-09
190,4.260604e+02, -8.40000e-01, -4.43113e-09
190,4.260804e+02, -8.20000e-01, -4.25541e-09
190,4.261005e+02, -8.00000e-01, -4.05669e-09
190,4.261205e+02, -7.80000e-01, -3.88384e-09
190,4.261406e+02, -7.60000e-01, -3.67606e-09
190,4.261606e+02, -7.40000e-01, -3.52252e-09
190,4.261807e+02, -7.20000e-01, -3.38995e-09
190,4.262007e+02, -7.00000e-01, -3.20923e-09
190,4.262208e+02, -6.80000e-01, -3.09038e-09
190,4.262408e+02, -6.60000e-01, -2.95472e-09
190,4.262608e+02, -6.40000e-01, -2.78854e-09
190,4.262809e+02, -6.20000e-01, -2.64633e-09
190,4.263009e+02, -6.00000e-01, -2.54476e-09
190,4.263210e+02, -5.80000e-01, -2.44021e-09
190,4.263410e+02, -5.60000e-01, -2.31493e-09
190,4.263611e+02, -5.40000e-01, -2.19882e-09
190,4.263811e+02, -5.20000e-01, -2.12383e-09
190,4.264012e+02, -5.00000e-01, -2.01035e-09
190,4.264212e+02, -4.80000e-01, -1.88661e-09
190,4.264413e+02, -4.60000e-01, -1.78289e-09
190,4.264613e+02, -4.40000e-01, -1.68443e-09
190,4.264814e+02, -4.20000e-01, -1.59514e-09
190,4.265014e+02, -4.00000e-01, -1.50430e-09
190,4.265215e+02, -3.80000e-01, -1.41609e-09
190,4.265415e+02, -3.60000e-01, -1.31071e-09
190,4.265616e+02, -3.40000e-01, -1.21725e-09
190,4.265816e+02, -3.20000e-01, -1.13213e-09
190,4.266017e+02, -3.00000e-01, -1.02937e-09
190,4.266217e+02, -2.80000e-01, -9.59992e-10
190,4.266418e+02, -2.60000e-01, -8.99315e-10
190,4.266618e+02, -2.40000e-01, -8.23379e-10
190,4.266819e+02, -2.20000e-01, -7.52211e-10
190,4.267024e+02, -2.00000e-01, -6.97970e-10
190,4.267225e+02, -1.80000e-01, -6.07491e-10
190,4.267425e+02, -1.60000e-01, -5.35965e-10
190,4.267626e+02, -1.40000e-01, -4.70519e-10
190,4.267826e+02, -1.20000e-01, -4.09722e-10
190,4.268027e+02, -1.00000e-01, -3.41415e-10
190,4.268227e+02, -8.00000e-02, -2.78473e-10
190,4.268428e+02, -6.00000e-02, -2.18272e-10
190,4.268628e+02, -4.00000e-02, -1.56164e-10
190,4.268829e+02, -2.00000e-02, -9.33409e-11
190,4.269030e+02, 0.00000e+00, -5.85318e-11
190,4.269231e+02, 2.00000e-02, 3.44515e-11
190,4.269431e+02, 4.00000e-02, 1.03593e-10
190,4.269632e+02, 6.00000e-02, 1.71423e-10
190,4.269832e+02, 8.00000e-02, 2.36750e-10
190,4.270033e+02, 1.00000e-01, 3.04461e-10
190,4.270233e+02, 1.20000e-01, 3.71933e-10
190,4.270434e+02, 1.40000e-01, 4.46796e-10
190,4.270634e+02, 1.60000e-01, 5.19514e-10
190,4.270835e+02, 1.80000e-01, 5.98073e-10
190,4.271035e+02, 2.00000e-01, 6.83665e-10
190,4.271241e+02, 2.20000e-01, 7.72357e-10
190,4.271441e+02, 2.40000e-01, 8.61049e-10
190,4.271642e+02, 2.60000e-01, 9.52363e-10
190,4.271842e+02, 2.80000e-01, 1.04249e-09
190,4.272042e+02, 3.00000e-01, 1.13320e-09
190,4.272243e+02, 3.20000e-01, 1.24335e-09
190,4.272443e+02, 3.40000e-01, 1.32751e-09
190,4.272644e+02, 3.60000e-01, 1.45984e-09
190,4.272844e+02, 3.80000e-01, 1.59049e-09
190,4.273045e+02, 4.00000e-01, 1.71053e-09
190,4.273245e+02, 4.20000e-01, 1.82021e-09
190,4.273446e+02, 4.40000e-01, 1.94180e-09
190,4.273646e+02, 4.60000e-01, 2.09081e-09
190,4.273847e+02, 4.80000e-01, 2.27034e-09
190,4.274047e+02, 5.00000e-01, 2.42805e-09
190,4.274248e+02, 5.20000e-01, 2.58482e-09
190,4.274448e+02, 5.40000e-01, 2.78497e-09
190,4.274649e+02, 5.60000e-01, 2.97964e-09
190,4.274849e+02, 5.80000e-01, 3.15905e-09
190,4.275050e+02, 6.00000e-01, 3.36325e-09
190,4.275250e+02, 6.20000e-01, 3.57592e-09
190,4.275451e+02, 6.40000e-01, 3.77429e-09
190,4.275651e+02, 6.60000e-01, 3.89290e-09
190,4.275852e+02, 6.80000e-01, 4.10271e-09
190,4.276052e+02, 7.00000e-01, 4.35078e-09
190,4.276253e+02, 7.20000e-01, 4.69232e-09
190,4.276453e+02, 7.40000e-01, 4.97365e-09
190,4.276654e+02, 7.60000e-01, 5.24628e-09
190,4.276854e+02, 7.80000e-01, 5.56612e-09
190,4.277055e+02, 8.00000e-01, 5.98001e-09
190,4.277255e+02, 8.20000e-01, 6.43063e-09
190,4.277456e+02, 8.40000e-01, 6.85394e-09
190,4.277656e+02, 8.60000e-01, 7.21371e-09
190,4.277857e+02, 8.80000e-01, 7.73144e-09
190,4.278057e+02, 9.00000e-01, 8.01861e-09
190,4.278258e+02, 9.20000e-01, 8.58855e-09
190,4.278458e+02, 9.40000e-01, 9.25052e-09
190,4.278658e+02, 9.60000e-01, 9.92477e-09
190,4.278859e+02, 9.80000e-01, 1.06140e-08
190,4.279059e+02, 1.00000e+00, 1.11395e-08
191,4.281155e+02, -1.04000e+00, -8.99446e-09
191,4.281356e+02, -1.02000e+00, -7.42543e-09
191,4.281556e+02, -1.00000e+00, -7.13491e-09
191,4.281757e+02, -9.80000e-01, -6.77443e-09
191,4.281957e+02, -9.60000e-01, -6.38103e-09
191,4.282158e+02, -9.40000e-01, -5.87308e-09
191,4.282358e+02, -9.20000e-01, -5.54860e-09
191,4.282559e+02, -9.00000e-01, -5.28824e-09
191,4.282759e+02, -8.80000e-01, -5.04684e-09
191,4.282960e+02, -8.60000e-01, -4.81570e-09
191,4.283160e+02, -8.40000e-01, -4.58992e-09
191,4.283361e+02, -8.20000e-01, -4.38571e-09
191,4.283561e+02, -8.00000e-01, -4.19676e-09
191,4.283762e+02, -7.80000e-01, -4.00686e-09
191,4.283962e+02, -7.60000e-01, -3.89481e-09
191,4.284163e+02, -7.40000e-01, -3.64745e-09
191,4.284363e+02, -7.20000e-01, -3.45397e-09
191,4.284564e+02, -7.00000e-01, -3.28565e-09
191,4.284764e+02, -6.80000e-01, -3.15475e-09
191,4.284965e+02, -6.60000e-01, -3.03519e-09
191,4.285165e+02, -6.40000e-01, -2.88939e-09
191,4.285366e+02, -6.20000e-01, -2.74563e-09
191,4.285566e+02, -6.00000e-01, -2.62499e-09
191,4.285767e+02, -5.80000e-01, -2.46191e-09
191,4.285967e+02, -5.60000e-01, -2.34210e-09
191,4.286168e+02, -5.40000e-01, -2.24209e-09
191,4.286368e+02, -5.20000e-01, -2.10869e-09
191,4.286569e+02, -5.00000e-01, -2.00653e-09
191,4.286769e+02, -4.80000e-01, -1.89424e-09
191,4.286969e+02, -4.60000e-01, -1.79279e-09
191,4.287170e+02, -4.40000e-01, -1.71292e-09
191,4.287370e+02, -4.20000e-01, -1.61767e-09
191,4.287571e+02, -4.00000e-01, -1.53351e-09
191,4.287771e+02, -3.80000e-01, -1.43099e-09
191,4.287972e+02, -3.60000e-01, -1.34766e-09
191,4.288172e+02, -3.40000e-01, -1.26135e-09
191,4.288373e+02, -3.20000e-01, -1.16765e-09
191,4.288573e+02, -3.00000e-01, -1.09804e-09
191,4.288774e+02, -2.80000e-01, -1.01399e-09
191,4.288974e+02, -2.60000e-01, -9.41515e-10
191,4.289175e+02, -2.40000e-01, -8.63671e-10
191,4.289375e+02, -2.20000e-01, -7.73549e-10
191,4.289581e+02, -2.00000e-01, -7.30872e-10
191,4.289781e+02, -1.80000e-01, -6.36578e-10
191,4.289982e+02, -1.60000e-01, -5.53250e-10
191,4.290182e+02, -1.40000e-01, -4.87089e-10
191,4.290383e+02, -1.20000e-01, -4.21166e-10
191,4.290583e+02, -1.00000e-01, -3.53336e-10
191,4.290784e+02, -8.00000e-02, -2.87890e-10
191,4.290984e+02, -6.00000e-02, -2.26259e-10
191,4.291185e+02, -4.00000e-02, -1.60217e-10
191,4.291385e+02, -2.00000e-02, -9.65595e-11
191,4.291587e+02, 0.00000e+00, -5.81741e-11
191,4.291787e+02, 2.00000e-02, 3.83854e-11
191,4.291988e+02, 4.00000e-02, 1.05977e-10
191,4.292188e+02, 6.00000e-02, 1.73450e-10
191,4.292389e+02, 8.00000e-02, 2.41756e-10
191,4.292589e+02, 1.00000e-01, 3.06964e-10
191,4.292790e+02, 1.20000e-01, 3.81112e-10
191,4.292990e+02, 1.40000e-01, 4.46916e-10
191,4.293191e+02, 1.60000e-01, 5.22375e-10
191,4.293391e+02, 1.80000e-01, 6.00696e-10
191,4.293592e+02, 2.00000e-01, 6.87957e-10
191,4.293797e+02, 2.20000e-01, 7.66993e-10
191,4.293998e+02, 2.40000e-01, 8.59261e-10
191,4.294198e+02, 2.60000e-01, 9.55105e-10
191,4.294399e+02, 2.80000e-01, 1.05643e-09
191,4.294599e+02, 3.00000e-01, 1.15633e-09
191,4.294800e+02, 3.20000e-01, 1.27482e-09
191,4.295000e+02, 3.40000e-01, 1.37949e-09
191,4.295201e+02, 3.60000e-01, 1.49560e-09
191,4.295401e+02, 3.80000e-01, 1.61445e-09
191,4.295602e+02, 4.00000e-01, 1.75440e-09
191,4.295802e+02, 4.20000e-01, 1.86729e-09
191,4.296003e+02, 4.40000e-01, 2.00582e-09
191,4.296203e+02, 4.60000e-01, 2.16818e-09
191,4.296404e+02, 4.80000e-01, 2.30551e-09
191,4.296604e+02, 5.00000e-01, 2.49100e-09
191,4.296805e+02, 5.20000e-01, 2.68829e-09
191,4.297005e+02, 5.40000e-01, 2.87008e-09
191,4.297205e+02, 5.60000e-01, 3.04019e-09
191,4.297406e+02, 5.80000e-01, 3.24631e-09
191,4.297606e+02, 6.00000e-01, 3.39246e-09
191,4.297807e+02, 6.20000e-01, 3.57592e-09
191,4.298007e+02, 6.40000e-01, 3.80611e-09
191,4.298208e+02, 6.60000e-01, 4.02200e-09
191,4.298408e+02, 6.80000e-01, 4.30095e-09
191,4.298609e+02, 7.00000e-01, 4.59182e-09
191,4.298809e+02, 7.20000e-01, 4.89533e-09
191,4.299010e+02, 7.40000e-01, 5.18572e-09
191,4.299210e+02, 7.60000e-01, 5.53536e-09
191,4.299411e+02, 7.80000e-01, 5.94234e-09
191,4.299611e+02, 8.00000e-01, 6.30164e-09
191,4.299812e+02, 8.20000e-01, 6.61755e-09
191,4.300012e+02, 8.40000e-01, 7.27177e-09
191,4.300213e+02, 8.60000e-01, 7.63357e-09
191,4.300413e+02, 8.80000e-01, 7.96902e-09
191,4.300614e+02, 9.00000e-01, 8.43859e-09
191,4.300814e+02, 9.20000e-01, 9.09090e-09
191,4.301015e+02, 9.40000e-01, 9.62985e-09
191,4.301215e+02, 9.60000e-01, 1.03141e-08
191,4.301416e+02, 9.80000e-01, 1.08162e-08
191,4.301616e+02, 1.00000e+00, 1.14777e-08
192,4.303305e+02, -1.04000e+00, -9.01341e-09
192,4.303505e+02, -1.02000e+00, -7.21371e-09
192,4.303705e+02, -1.00000e+00, -6.86228e-09
192,4.303906e+02, -9.80000e-01, -6.58500e-09
192,4.304106e+02, -9.60000e-01, -6.33407e-09
192,4.304307e+02, -9.40000e-01, -5.87976e-09
192,4.304507e+02, -9.20000e-01, -5.62286e-09
192,4.304708e+02, -9.00000e-01, -5.39947e-09
192,4.304908e+02, -8.80000e-01, -5.18978e-09
192,4.305109e+02, -8.60000e-01, -4.94015e-09
192,4.305309e+02, -8.40000e-01, -4.72379e-09
192,4.305510e+02, -8.20000e-01, -4.52828e-09
192,4.305710e+02, -8.00000e-01, -4.31168e-09
192,4.305911e+02, -7.80000e-01, -4.11046e-09
192,4.306111e+02, -7.60000e-01, -3.85773e-09
192,4.306312e+02, -7.40000e-01, -3.67355e-09
192,4.306512e+02, -7.20000e-01, -3.48377e-09
192,4.306713e+02, -7.00000e-01, -3.35085e-09
192,4.306913e+02, -6.80000e-01, -3.19028e-09
192,4.307114e+02, -6.60000e-01, -3.06749e-09
192,4.307314e+02, -6.40000e-01, -2.92325e-09
192,4.307515e+02, -6.20000e-01, -2.82037e-09
192,4.307715e+02, -6.00000e-01, -2.65861e-09
192,4.307916e+02, -5.80000e-01, -2.52616e-09
