START TIME:2022-08-22 22:19:30
REPEAT,TIME(sec),VOLTAGE(V),CURRENT(A)
307,6.908883e+02, -6.00000e-01, -3.13270e-09
307,6.909083e+02, -5.80000e-01, -2.99597e-09
307,6.909284e+02, -5.60000e-01, -2.87664e-09
307,6.909484e+02, -5.40000e-01, -2.75850e-09
307,6.909685e+02, -5.20000e-01, -2.62606e-09
307,6.909885e+02, -5.00000e-01, -2.50733e-09
307,6.910086e+02, -4.80000e-01, -2.38204e-09
307,6.910286e+02, -4.60000e-01, -2.24590e-09
307,6.910487e+02, -4.40000e-01, -2.13325e-09
307,6.910687e+02, -4.20000e-01, -1.99294e-09
307,6.910888e+02, -4.00000e-01, -1.83082e-09
307,6.911088e+02, -3.80000e-01, -1.73330e-09
307,6.911289e+02, -3.60000e-01, -1.63627e-09
307,6.911489e+02, -3.40000e-01, -1.52814e-09
307,6.911690e+02, -3.20000e-01, -1.41156e-09
307,6.911890e+02, -3.00000e-01, -1.33324e-09
307,6.912091e+02, -2.80000e-01, -1.21641e-09
307,6.912291e+02, -2.60000e-01, -1.14250e-09
307,6.912492e+02, -2.40000e-01, -1.04177e-09
307,6.912692e+02, -2.20000e-01, -9.51171e-10
307,6.912898e+02, -2.00000e-01, -8.89301e-10
307,6.913098e+02, -1.80000e-01, -7.73072e-10
307,6.913299e+02, -1.60000e-01, -7.04885e-10
307,6.913499e+02, -1.40000e-01, -6.05702e-10
307,6.913700e+02, -1.20000e-01, -5.26309e-10
307,6.913900e+02, -1.00000e-01, -4.44651e-10
307,6.914101e+02, -8.00000e-02, -3.60370e-10
307,6.914301e+02, -6.00000e-02, -2.81572e-10
307,6.914502e+02, -4.00000e-02, -2.04325e-10
307,6.914702e+02, -2.00000e-02, -1.21951e-10
307,6.914904e+02, 0.00000e+00, -6.48499e-11
307,6.915104e+02, 2.00000e-02, 4.48227e-11
307,6.915305e+02, 4.00000e-02, 1.26839e-10
307,6.915505e+02, 6.00000e-02, 2.03729e-10
307,6.915705e+02, 8.00000e-02, 2.86818e-10
307,6.915906e+02, 1.00000e-01, 3.74317e-10
307,6.916106e+02, 1.20000e-01, 4.61102e-10
307,6.916307e+02, 1.40000e-01, 5.50747e-10
307,6.916507e+02, 1.60000e-01, 6.45280e-10
307,6.916708e+02, 1.80000e-01, 7.52926e-10
307,6.916908e+02, 2.00000e-01, 8.51393e-10
307,6.917114e+02, 2.20000e-01, 9.27210e-10
307,6.917314e+02, 2.40000e-01, 1.03629e-09
307,6.917515e+02, 2.60000e-01, 1.15216e-09
307,6.917715e+02, 2.80000e-01, 1.27780e-09
307,6.917916e+02, 3.00000e-01, 1.38843e-09
307,6.918116e+02, 3.20000e-01, 1.51718e-09
307,6.918317e+02, 3.40000e-01, 1.64473e-09
307,6.918517e+02, 3.60000e-01, 1.77085e-09
307,6.918718e+02, 3.80000e-01, 1.92392e-09
307,6.918918e+02, 4.00000e-01, 2.07102e-09
307,6.919119e+02, 4.20000e-01, 2.19953e-09
307,6.919319e+02, 4.40000e-01, 2.35498e-09
307,6.919520e+02, 4.60000e-01, 2.50661e-09
307,6.919720e+02, 4.80000e-01, 2.60675e-09
307,6.919921e+02, 5.00000e-01, 2.80869e-09
307,6.920121e+02, 5.20000e-01, 2.89369e-09
307,6.920322e+02, 5.40000e-01, 3.16143e-09
307,6.920522e+02, 5.60000e-01, 3.29781e-09
307,6.920723e+02, 5.80000e-01, 3.59797e-09
307,6.920923e+02, 6.00000e-01, 3.84843e-09
307,6.921124e+02, 6.20000e-01, 4.12142e-09
307,6.921324e+02, 6.40000e-01, 4.42839e-09
307,6.921525e+02, 6.60000e-01, 4.69363e-09
307,6.921725e+02, 6.80000e-01, 5.09095e-09
307,6.921926e+02, 7.00000e-01, 5.37133e-09
307,6.922126e+02, 7.20000e-01, 5.75364e-09
307,6.922327e+02, 7.40000e-01, 6.07216e-09
307,6.922527e+02, 7.60000e-01, 6.45566e-09
307,6.922727e+02, 7.80000e-01, 7.04086e-09
307,6.922928e+02, 8.00000e-01, 7.85470e-09
307,6.923128e+02, 8.20000e-01, 8.17478e-09
307,6.923329e+02, 8.40000e-01, 8.75962e-09
307,6.923529e+02, 8.60000e-01, 9.88638e-09
307,6.923730e+02, 8.80000e-01, 1.10574e-08
307,6.923930e+02, 9.00000e-01, 1.19261e-08
307,6.924131e+02, 9.20000e-01, 1.36107e-08
307,6.924331e+02, 9.40000e-01, 1.39670e-08
307,6.924532e+02, 9.60000e-01, 1.52456e-08
307,6.924732e+02, 9.80000e-01, 1.65189e-08
307,6.924933e+02, 1.00000e+00, 1.76135e-08
308,6.926827e+02, -1.06000e+00, -1.05842e-08
308,6.927028e+02, -1.04000e+00, -9.12750e-09
308,6.927228e+02, -1.02000e+00, -8.52668e-09
308,6.927429e+02, -1.00000e+00, -8.12638e-09
308,6.927629e+02, -9.80000e-01, -7.71332e-09
308,6.927830e+02, -9.60000e-01, -7.43806e-09
308,6.928030e+02, -9.40000e-01, -7.03371e-09
308,6.928231e+02, -9.20000e-01, -6.50394e-09
308,6.928431e+02, -9.00000e-01, -6.20878e-09
308,6.928632e+02, -8.80000e-01, -5.99921e-09
308,6.928832e+02, -8.60000e-01, -5.64051e-09
308,6.929033e+02, -8.40000e-01, -5.42462e-09
308,6.929233e+02, -8.20000e-01, -5.20861e-09
308,6.929434e+02, -8.00000e-01, -4.92167e-09
308,6.929634e+02, -7.80000e-01, -4.55761e-09
308,6.929835e+02, -7.60000e-01, -4.43256e-09
308,6.930035e+02, -7.40000e-01, -4.45163e-09
308,6.930236e+02, -7.20000e-01, -4.32587e-09
308,6.930436e+02, -7.00000e-01, -4.09305e-09
308,6.930637e+02, -6.80000e-01, -3.78406e-09
308,6.930837e+02, -6.60000e-01, -3.56066e-09
308,6.931038e+02, -6.40000e-01, -3.31151e-09
308,6.931238e+02, -6.20000e-01, -3.24810e-09
308,6.931438e+02, -6.00000e-01, -3.03829e-09
308,6.931639e+02, -5.80000e-01, -2.83766e-09
308,6.931839e+02, -5.60000e-01, -2.74706e-09
308,6.932040e+02, -5.40000e-01, -2.65312e-09
308,6.932240e+02, -5.20000e-01, -2.55561e-09
308,6.932441e+02, -5.00000e-01, -2.29514e-09
308,6.932641e+02, -4.80000e-01, -2.20180e-09
308,6.932842e+02, -4.60000e-01, -2.10416e-09
308,6.933042e+02, -4.40000e-01, -1.97160e-09
308,6.933243e+02, -4.20000e-01, -1.86169e-09
308,6.933443e+02, -4.00000e-01, -1.76549e-09
308,6.933644e+02, -3.80000e-01, -1.61362e-09
308,6.933844e+02, -3.60000e-01, -1.54233e-09
308,6.934045e+02, -3.40000e-01, -1.45614e-09
308,6.934245e+02, -3.20000e-01, -1.37556e-09
308,6.934446e+02, -3.00000e-01, -1.26219e-09
308,6.934646e+02, -2.80000e-01, -1.17445e-09
308,6.934847e+02, -2.60000e-01, -1.07265e-09
308,6.935047e+02, -2.40000e-01, -9.73225e-10
308,6.935248e+02, -2.20000e-01, -8.96454e-10
308,6.935453e+02, -2.00000e-01, -8.44002e-10
308,6.935654e+02, -1.80000e-01, -7.30634e-10
308,6.935854e+02, -1.60000e-01, -6.50883e-10
308,6.936055e+02, -1.40000e-01, -5.66006e-10
308,6.936255e+02, -1.20000e-01, -4.91738e-10
308,6.936456e+02, -1.00000e-01, -4.14491e-10
308,6.936656e+02, -8.00000e-02, -3.43800e-10
308,6.936857e+02, -6.00000e-02, -2.65360e-10
308,6.937057e+02, -4.00000e-02, -1.92642e-10
308,6.937258e+02, -2.00000e-02, -1.21832e-10
308,6.937459e+02, 0.00000e+00, -6.56843e-11
308,6.937660e+02, 2.00000e-02, 4.75645e-11
308,6.937860e+02, 4.00000e-02, 1.23620e-10
308,6.938061e+02, 6.00000e-02, 2.00868e-10
308,6.938261e+02, 8.00000e-02, 2.77758e-10
308,6.938462e+02, 1.00000e-01, 3.58939e-10
308,6.938662e+02, 1.20000e-01, 4.46200e-10
308,6.938863e+02, 1.40000e-01, 5.23686e-10
308,6.939063e+02, 1.60000e-01, 6.14405e-10
308,6.939264e+02, 1.80000e-01, 7.05838e-10
308,6.939464e+02, 2.00000e-01, 8.08954e-10
308,6.939670e+02, 2.20000e-01, 9.02891e-10
308,6.939870e+02, 2.40000e-01, 9.95398e-10
308,6.940071e+02, 2.60000e-01, 1.11032e-09
308,6.940271e+02, 2.80000e-01, 1.22893e-09
308,6.940472e+02, 3.00000e-01, 1.32823e-09
308,6.940672e+02, 3.20000e-01, 1.43075e-09
308,6.940873e+02, 3.40000e-01, 1.55222e-09
308,6.941073e+02, 3.60000e-01, 1.68812e-09
308,6.941274e+02, 3.80000e-01, 1.84214e-09
308,6.941474e+02, 4.00000e-01, 1.97315e-09
308,6.941674e+02, 4.20000e-01, 2.13337e-09
308,6.941875e+02, 4.40000e-01, 2.27833e-09
308,6.942075e+02, 4.60000e-01, 2.48313e-09
308,6.942276e+02, 4.80000e-01, 2.67017e-09
308,6.942476e+02, 5.00000e-01, 2.86937e-09
308,6.942677e+02, 5.20000e-01, 3.07667e-09
308,6.942877e+02, 5.40000e-01, 3.28445e-09
308,6.943078e+02, 5.60000e-01, 3.52633e-09
308,6.943278e+02, 5.80000e-01, 3.84068e-09
308,6.943479e+02, 6.00000e-01, 4.04775e-09
308,6.943679e+02, 6.20000e-01, 4.22859e-09
308,6.943880e+02, 6.40000e-01, 4.50730e-09
308,6.944080e+02, 6.60000e-01, 4.80938e-09
308,6.944281e+02, 6.80000e-01, 5.04494e-09
308,6.944481e+02, 7.00000e-01, 5.38445e-09
308,6.944682e+02, 7.20000e-01, 5.65255e-09
308,6.944882e+02, 7.40000e-01, 6.08075e-09
308,6.945083e+02, 7.60000e-01, 6.56509e-09
308,6.945283e+02, 7.80000e-01, 7.00092e-09
308,6.945484e+02, 8.00000e-01, 7.52378e-09
308,6.945684e+02, 8.20000e-01, 8.20792e-09
308,6.945885e+02, 8.40000e-01, 8.79884e-09
308,6.946085e+02, 8.60000e-01, 9.25410e-09
308,6.946286e+02, 8.80000e-01, 9.74596e-09
308,6.946486e+02, 9.00000e-01, 1.09272e-08
308,6.946687e+02, 9.20000e-01, 1.15898e-08
308,6.946887e+02, 9.40000e-01, 1.16900e-08
308,6.947088e+02, 9.60000e-01, 1.25887e-08
308,6.947288e+02, 9.80000e-01, 1.46321e-08
308,6.947489e+02, 1.00000e+00, 1.60899e-08
309,6.949384e+02, -1.06000e+00, -1.03587e-08
309,6.949585e+02, -1.04000e+00, -8.77225e-09
309,6.949785e+02, -1.02000e+00, -8.50010e-09
309,6.949986e+02, -1.00000e+00, -7.95984e-09
309,6.950186e+02, -9.80000e-01, -7.59828e-09
309,6.950387e+02, -9.60000e-01, -7.27904e-09
309,6.950587e+02, -9.40000e-01, -6.76620e-09
309,6.950788e+02, -9.20000e-01, -6.42145e-09
309,6.950988e+02, -9.00000e-01, -6.05404e-09
309,6.951189e+02, -8.80000e-01, -5.76627e-09
309,6.951389e+02, -8.60000e-01, -5.50210e-09
309,6.951590e+02, -8.40000e-01, -5.23198e-09
309,6.951790e+02, -8.20000e-01, -5.15926e-09
309,6.951991e+02, -8.00000e-01, -5.01585e-09
309,6.952191e+02, -7.80000e-01, -4.74417e-09
309,6.952392e+02, -7.60000e-01, -4.57990e-09
309,6.952592e+02, -7.40000e-01, -4.40025e-09
309,6.952793e+02, -7.20000e-01, -3.94201e-09
309,6.952993e+02, -7.00000e-01, -3.78406e-09
309,6.953194e+02, -6.80000e-01, -3.70789e-09
309,6.953394e+02, -6.60000e-01, -3.51048e-09
309,6.953595e+02, -6.40000e-01, -3.35479e-09
309,6.953795e+02, -6.20000e-01, -3.18742e-09
309,6.953996e+02, -6.00000e-01, -2.99978e-09
309,6.954196e+02, -5.80000e-01, -2.87652e-09
309,6.954396e+02, -5.60000e-01, -2.77460e-09
309,6.954597e+02, -5.40000e-01, -2.60758e-09
309,6.954797e+02, -5.20000e-01, -2.45714e-09
309,6.954998e+02, -5.00000e-01, -2.34473e-09
309,6.955198e+02, -4.80000e-01, -2.24209e-09
309,6.955399e+02, -4.60000e-01, -2.11060e-09
309,6.955599e+02, -4.40000e-01, -1.96278e-09
309,6.955800e+02, -4.20000e-01, -1.86360e-09
309,6.956000e+02, -4.00000e-01, -1.75405e-09
309,6.956201e+02, -3.80000e-01, -1.64473e-09
309,6.956401e+02, -3.60000e-01, -1.52886e-09
309,6.956602e+02, -3.40000e-01, -1.44720e-09
309,6.956802e+02, -3.20000e-01, -1.33812e-09
309,6.957003e+02, -3.00000e-01, -1.26278e-09
309,6.957203e+02, -2.80000e-01, -1.18148e-09
309,6.957404e+02, -2.60000e-01, -1.09386e-09
309,6.957604e+02, -2.40000e-01, -9.85622e-10
309,6.957805e+02, -2.20000e-01, -8.90374e-10
309,6.958010e+02, -2.00000e-01, -8.21829e-10
309,6.958211e+02, -1.80000e-01, -7.23004e-10
309,6.958411e+02, -1.60000e-01, -6.36458e-10
309,6.958612e+02, -1.40000e-01, -5.53846e-10
309,6.958812e+02, -1.20000e-01, -4.83870e-10
309,6.959013e+02, -1.00000e-01, -4.15087e-10
309,6.959213e+02, -8.00000e-02, -3.33428e-10
309,6.959414e+02, -6.00000e-02, -2.59638e-10
309,6.959614e+02, -4.00000e-02, -1.84059e-10
309,6.959815e+02, -2.00000e-02, -1.15633e-10
309,6.960016e+02, 0.00000e+00, -6.38962e-11
309,6.960217e+02, 2.00000e-02, 4.01735e-11
309,6.960417e+02, 4.00000e-02, 1.10745e-10
309,6.960618e+02, 6.00000e-02, 1.93596e-10
309,6.960818e+02, 8.00000e-02, 2.72512e-10
309,6.961019e+02, 1.00000e-01, 3.50595e-10
309,6.961219e+02, 1.20000e-01, 4.20451e-10
309,6.961420e+02, 1.40000e-01, 4.97699e-10
309,6.961620e+02, 1.60000e-01, 6.00100e-10
309,6.961821e+02, 1.80000e-01, 6.97255e-10
309,6.962021e+02, 2.00000e-01, 7.80106e-10
309,6.962227e+02, 2.20000e-01, 8.61645e-10
309,6.962427e+02, 2.40000e-01, 9.51290e-10
309,6.962628e+02, 2.60000e-01, 1.04642e-09
309,6.962828e+02, 2.80000e-01, 1.18661e-09
309,6.963029e+02, 3.00000e-01, 1.30177e-09
309,6.963229e+02, 3.20000e-01, 1.36352e-09
309,6.963430e+02, 3.40000e-01, 1.48988e-09
309,6.963630e+02, 3.60000e-01, 1.66762e-09
309,6.963831e+02, 3.80000e-01, 1.76382e-09
309,6.964031e+02, 4.00000e-01, 1.86694e-09
309,6.964232e+02, 4.20000e-01, 2.00927e-09
309,6.964432e+02, 4.40000e-01, 2.15316e-09
309,6.964632e+02, 4.60000e-01, 2.31302e-09
309,6.964833e+02, 4.80000e-01, 2.46477e-09
309,6.965033e+02, 5.00000e-01, 2.75445e-09
309,6.965234e+02, 5.20000e-01, 2.85828e-09
309,6.965434e+02, 5.40000e-01, 3.08919e-09
309,6.965635e+02, 5.60000e-01, 3.17669e-09
309,6.965835e+02, 5.80000e-01, 3.38447e-09
309,6.966036e+02, 6.00000e-01, 3.64184e-09
309,6.966236e+02, 6.20000e-01, 3.76689e-09
309,6.966437e+02, 6.40000e-01, 3.94356e-09
309,6.966637e+02, 6.60000e-01, 4.10473e-09
309,6.966838e+02, 6.80000e-01, 4.23610e-09
309,6.967038e+02, 7.00000e-01, 4.52805e-09
309,6.967239e+02, 7.20000e-01, 4.77493e-09
309,6.967439e+02, 7.40000e-01, 5.07236e-09
309,6.967640e+02, 7.60000e-01, 5.45001e-09
309,6.967840e+02, 7.80000e-01, 5.83661e-09
309,6.968041e+02, 8.00000e-01, 6.12032e-09
309,6.968241e+02, 8.20000e-01, 6.30832e-09
309,6.968442e+02, 8.40000e-01, 6.85573e-09
309,6.968642e+02, 8.60000e-01, 7.29120e-09
309,6.968843e+02, 8.80000e-01, 8.18348e-09
309,6.969043e+02, 9.00000e-01, 8.97515e-09
309,6.969244e+02, 9.20000e-01, 9.43577e-09
309,6.969444e+02, 9.40000e-01, 9.96816e-09
309,6.969645e+02, 9.60000e-01, 1.06802e-08
309,6.969845e+02, 9.80000e-01, 1.15572e-08
309,6.970046e+02, 1.00000e+00, 1.27596e-08
310,6.971940e+02, -1.06000e+00, -9.85324e-09
310,6.972140e+02, -1.04000e+00, -8.41689e-09
310,6.972341e+02, -1.02000e+00, -8.13782e-09
310,6.972541e+02, -1.00000e+00, -7.49624e-09
310,6.972742e+02, -9.80000e-01, -6.80304e-09
310,6.972942e+02, -9.60000e-01, -6.51026e-09
310,6.973143e+02, -9.40000e-01, -6.14166e-09
310,6.973343e+02, -9.20000e-01, -5.86760e-09
310,6.973544e+02, -9.00000e-01, -5.62370e-09
310,6.973744e+02, -8.80000e-01, -5.48756e-09
310,6.973945e+02, -8.60000e-01, -5.16379e-09
310,6.974145e+02, -8.40000e-01, -4.88377e-09
310,6.974345e+02, -8.20000e-01, -4.69089e-09
310,6.974546e+02, -8.00000e-01, -4.46677e-09
310,6.974746e+02, -7.80000e-01, -4.16970e-09
310,6.974947e+02, -7.60000e-01, -3.95715e-09
310,6.975147e+02, -7.40000e-01, -3.81064e-09
310,6.975348e+02, -7.20000e-01, -3.65746e-09
310,6.975548e+02, -7.00000e-01, -3.47316e-09
310,6.975749e+02, -6.80000e-01, -3.32558e-09
310,6.975949e+02, -6.60000e-01, -3.16846e-09
310,6.976150e+02, -6.40000e-01, -2.98953e-09
310,6.976350e+02, -6.20000e-01, -2.91395e-09
310,6.976551e+02, -6.00000e-01, -2.78294e-09
310,6.976751e+02, -5.80000e-01, -2.64132e-09
310,6.976952e+02, -5.60000e-01, -2.47788e-09
310,6.977152e+02, -5.40000e-01, -2.36654e-09
310,6.977353e+02, -5.20000e-01, -2.24876e-09
310,6.977553e+02, -5.00000e-01, -2.20549e-09
310,6.977754e+02, -4.80000e-01, -2.05863e-09
310,6.977954e+02, -4.60000e-01, -1.91772e-09
310,6.978155e+02, -4.40000e-01, -1.84631e-09
310,6.978355e+02, -4.20000e-01, -1.70875e-09
310,6.978556e+02, -4.00000e-01, -1.62196e-09
310,6.978756e+02, -3.80000e-01, -1.51479e-09
310,6.978957e+02, -3.60000e-01, -1.40119e-09
310,6.979157e+02, -3.40000e-01, -1.32680e-09
310,6.979358e+02, -3.20000e-01, -1.22297e-09
310,6.979558e+02, -3.00000e-01, -1.17695e-09
310,6.979759e+02, -2.80000e-01, -1.10734e-09
310,6.979959e+02, -2.60000e-01, -1.02544e-09
310,6.980160e+02, -2.40000e-01, -9.33766e-10
310,6.980360e+02, -2.20000e-01, -8.70347e-10
310,6.980566e+02, -2.00000e-01, -8.06689e-10
310,6.980766e+02, -1.80000e-01, -7.02262e-10
310,6.980967e+02, -1.60000e-01, -6.46353e-10
310,6.981167e+02, -1.40000e-01, -5.63502e-10
310,6.981368e+02, -1.20000e-01, -4.84586e-10
310,6.981568e+02, -1.00000e-01, -4.11749e-10
310,6.981769e+02, -8.00000e-02, -3.38435e-10
310,6.981969e+02, -6.00000e-02, -2.67029e-10
310,6.982170e+02, -4.00000e-02, -1.94192e-10
310,6.982370e+02, -2.00000e-02, -1.18375e-10
310,6.982572e+02, 0.00000e+00, -6.99759e-11
310,6.982772e+02, 2.00000e-02, 4.32730e-11
310,6.982973e+02, 4.00000e-02, 1.19567e-10
310,6.983173e+02, 6.00000e-02, 1.99914e-10
310,6.983373e+02, 8.00000e-02, 2.85506e-10
310,6.983574e+02, 1.00000e-01, 3.72171e-10
310,6.983774e+02, 1.20000e-01, 4.44055e-10
310,6.983975e+02, 1.40000e-01, 5.34773e-10
310,6.984175e+02, 1.60000e-01, 6.19292e-10
310,6.984376e+02, 1.80000e-01, 7.02977e-10
310,6.984576e+02, 2.00000e-01, 7.95603e-10
310,6.984782e+02, 2.20000e-01, 8.99673e-10
310,6.984982e+02, 2.40000e-01, 9.96709e-10
310,6.985183e+02, 2.60000e-01, 1.08504e-09
310,6.985383e+02, 2.80000e-01, 1.17958e-09
310,6.985584e+02, 3.00000e-01, 1.31524e-09
310,6.985784e+02, 3.20000e-01, 1.42682e-09
310,6.985985e+02, 3.40000e-01, 1.57535e-09
310,6.986185e+02, 3.60000e-01, 1.64759e-09
310,6.986386e+02, 3.80000e-01, 1.74081e-09
310,6.986586e+02, 4.00000e-01, 1.90055e-09
310,6.986787e+02, 4.20000e-01, 2.01595e-09
310,6.986987e+02, 4.40000e-01, 2.15375e-09
310,6.987188e+02, 4.60000e-01, 2.26986e-09
310,6.987388e+02, 4.80000e-01, 2.41208e-09
310,6.987589e+02, 5.00000e-01, 2.56526e-09
310,6.987789e+02, 5.20000e-01, 2.78735e-09
310,6.987990e+02, 5.40000e-01, 3.03078e-09
310,6.988190e+02, 5.60000e-01, 3.13759e-09
310,6.988391e+02, 5.80000e-01, 3.41463e-09
310,6.988591e+02, 6.00000e-01, 3.51357e-09
310,6.988792e+02, 6.20000e-01, 3.74222e-09
310,6.988992e+02, 6.40000e-01, 3.96216e-09
310,6.989193e+02, 6.60000e-01, 4.23729e-09
310,6.989393e+02, 6.80000e-01, 4.46093e-09
310,6.989594e+02, 7.00000e-01, 4.66323e-09
310,6.989794e+02, 7.20000e-01, 5.07188e-09
310,6.989995e+02, 7.40000e-01, 5.33485e-09
310,6.990195e+02, 7.60000e-01, 5.66065e-09
310,6.990396e+02, 7.80000e-01, 6.10399e-09
310,6.990596e+02, 8.00000e-01, 6.49881e-09
310,6.990796e+02, 8.20000e-01, 6.86634e-09
310,6.990997e+02, 8.40000e-01, 7.50411e-09
310,6.991197e+02, 8.60000e-01, 8.23021e-09
310,6.991398e+02, 8.80000e-01, 8.46481e-09
310,6.991598e+02, 9.00000e-01, 1.01488e-08
310,6.991799e+02, 9.20000e-01, 1.01013e-08
310,6.991999e+02, 9.40000e-01, 1.09876e-08
310,6.992200e+02, 9.60000e-01, 1.16622e-08
310,6.992400e+02, 9.80000e-01, 1.24489e-08
310,6.992601e+02, 1.00000e+00, 1.29995e-08
311,6.994495e+02, -1.06000e+00, -9.73368e-09
311,6.994695e+02, -1.04000e+00, -8.25536e-09
311,6.994896e+02, -1.02000e+00, -7.84755e-09
311,6.995096e+02, -1.00000e+00, -7.40790e-09
311,6.995297e+02, -9.80000e-01, -7.22492e-09
311,6.995497e+02, -9.60000e-01, -6.73080e-09
311,6.995698e+02, -9.40000e-01, -6.55067e-09
311,6.995898e+02, -9.20000e-01, -6.29711e-09
311,6.996099e+02, -9.00000e-01, -6.06728e-09
311,6.996299e+02, -8.80000e-01, -5.95498e-09
311,6.996500e+02, -8.60000e-01, -6.51479e-09
311,6.996700e+02, -8.40000e-01, -6.14357e-09
311,6.996900e+02, -8.20000e-01, -5.81717e-09
311,6.997101e+02, -8.00000e-01, -5.60379e-09
311,6.997301e+02, -7.80000e-01, -5.25856e-09
311,6.997502e+02, -7.60000e-01, -5.00178e-09
311,6.997702e+02, -7.40000e-01, -4.70173e-09
311,6.997903e+02, -7.20000e-01, -4.48263e-09
311,6.998103e+02, -7.00000e-01, -4.33958e-09
311,6.998304e+02, -6.80000e-01, -4.11761e-09
311,6.998504e+02, -6.60000e-01, -3.93605e-09
311,6.998705e+02, -6.40000e-01, -3.73650e-09
311,6.998905e+02, -6.20000e-01, -3.53062e-09
311,6.999106e+02, -6.00000e-01, -3.32856e-09
311,6.999306e+02, -5.80000e-01, -3.18527e-09
311,6.999507e+02, -5.60000e-01, -3.05855e-09
311,6.999707e+02, -5.40000e-01, -2.89381e-09
311,6.999908e+02, -5.20000e-01, -2.71547e-09
311,7.000108e+02, -5.00000e-01, -2.57516e-09
311,7.000309e+02, -4.80000e-01, -2.45833e-09
311,7.000509e+02, -4.60000e-01, -2.31254e-09
311,7.000710e+02, -4.40000e-01, -2.19357e-09
311,7.000910e+02, -4.20000e-01, -2.03013e-09
311,7.001111e+02, -4.00000e-01, -1.91545e-09
311,7.001311e+02, -3.80000e-01, -1.81687e-09
311,7.001512e+02, -3.60000e-01, -1.70112e-09
311,7.001712e+02, -3.40000e-01, -1.58918e-09
311,7.001913e+02, -3.20000e-01, -1.47533e-09
311,7.002113e+02, -3.00000e-01, -1.37043e-09
311,7.002314e+02, -2.80000e-01, -1.25909e-09
311,7.002514e+02, -2.60000e-01, -1.15931e-09
311,7.002715e+02, -2.40000e-01, -1.08135e-09
311,7.002915e+02, -2.20000e-01, -9.93609e-10
311,7.003121e+02, -2.00000e-01, -9.40084e-10
311,7.003321e+02, -1.80000e-01, -8.10981e-10
311,7.003522e+02, -1.60000e-01, -7.16567e-10
311,7.003722e+02, -1.40000e-01, -6.31690e-10
311,7.003923e+02, -1.20000e-01, -5.49674e-10
311,7.004123e+02, -1.00000e-01, -4.63009e-10
311,7.004324e+02, -8.00000e-02, -3.81827e-10
311,7.004524e+02, -6.00000e-02, -2.90155e-10
311,7.004725e+02, -4.00000e-02, -2.03967e-10
311,7.004925e+02, -2.00000e-02, -1.23739e-10
311,7.005127e+02, 0.00000e+00, -6.85453e-11
311,7.005327e+02, 2.00000e-02, 4.08888e-11
311,7.005528e+02, 4.00000e-02, 1.19686e-10
311,7.005728e+02, 6.00000e-02, 2.06113e-10
311,7.005929e+02, 8.00000e-02, 2.90394e-10
311,7.006129e+02, 1.00000e-01, 3.73840e-10
311,7.006329e+02, 1.20000e-01, 4.66824e-10
311,7.006530e+02, 1.40000e-01, 5.62072e-10
311,7.006730e+02, 1.60000e-01, 6.50287e-10
311,7.006931e+02, 1.80000e-01, 7.62343e-10
311,7.007131e+02, 2.00000e-01, 8.76904e-10
311,7.007337e+02, 2.20000e-01, 9.86576e-10
311,7.007537e+02, 2.40000e-01, 1.05178e-09
311,7.007738e+02, 2.60000e-01, 1.12808e-09
311,7.007938e+02, 2.80000e-01, 1.23286e-09
311,7.008139e+02, 3.00000e-01, 1.32704e-09
311,7.008339e+02, 3.20000e-01, 1.45710e-09
311,7.008540e+02, 3.40000e-01, 1.60360e-09
311,7.008740e+02, 3.60000e-01, 1.73092e-09
311,7.008941e+02, 3.80000e-01, 1.85919e-09
311,7.009141e+02, 4.00000e-01, 1.97887e-09
311,7.009342e+02, 4.20000e-01, 2.17724e-09
311,7.009542e+02, 4.40000e-01, 2.28608e-09
311,7.009743e+02, 4.60000e-01, 2.44164e-09
311,7.009943e+02, 4.80000e-01, 2.64561e-09
311,7.010144e+02, 5.00000e-01, 2.83158e-09
311,7.010344e+02, 5.20000e-01, 3.05593e-09
311,7.010545e+02, 5.40000e-01, 3.22664e-09
311,7.010745e+02, 5.60000e-01, 3.45755e-09
311,7.010946e+02, 5.80000e-01, 3.64244e-09
311,7.011146e+02, 6.00000e-01, 3.96979e-09
311,7.011347e+02, 6.20000e-01, 4.12989e-09
311,7.011547e+02, 6.40000e-01, 4.41074e-09
311,7.011748e+02, 6.60000e-01, 4.58932e-09
311,7.011948e+02, 6.80000e-01, 5.01323e-09
311,7.012149e+02, 7.00000e-01, 5.51093e-09
311,7.012349e+02, 7.20000e-01, 5.94223e-09
311,7.012550e+02, 7.40000e-01, 6.32203e-09
311,7.012750e+02, 7.60000e-01, 6.46353e-09
311,7.012951e+02, 7.80000e-01, 6.80578e-09
311,7.013151e+02, 8.00000e-01, 7.43747e-09
311,7.013352e+02, 8.20000e-01, 7.87079e-09
311,7.013552e+02, 8.40000e-01, 8.44538e-09
311,7.013752e+02, 8.60000e-01, 9.04357e-09
311,7.013953e+02, 8.80000e-01, 9.76181e-09
311,7.014153e+02, 9.00000e-01, 1.03405e-08
311,7.014354e+02, 9.20000e-01, 1.11891e-08
311,7.014554e+02, 9.40000e-01, 1.20890e-08
311,7.014755e+02, 9.60000e-01, 1.30204e-08
311,7.014955e+02, 9.80000e-01, 1.40259e-08
311,7.015156e+02, 1.00000e+00, 1.53227e-08
312,7.016637e+02, -1.06000e+00, -1.21372e-08
